Using Master Port: 41834
Autodetected device type: cuda
Calculated number of steps: 467
Scaling the LR for the AdamW parameters ∝1/√(1664/768) = 0.679366
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([26]), sliced=False
AdamW: 1 param of shape torch.Size([26]), sliced=False
Muon: 13 params of shape torch.Size([13, 32]), chunk_size=7
Muon: 104 params of shape torch.Size([1664, 1664]), chunk_size=52
Muon: 26 params of shape torch.Size([1664, 6656]), chunk_size=13
Muon: 26 params of shape torch.Size([6656, 1664]), chunk_size=13
Total sequences per step: 256
Calculated examples per rank: 8
Step 0 | Pass@1: 0.1275, Pass@2: 0.1650, Pass@3: 0.2150, Pass@4: 0.2625, Pass@5: 0.2950, Pass@6: 0.3025, Pass@7: 0.3150, Pass@8: 0.3350
Step 0/467 | Example step 0 | Pass 0 | loss: -0.000877 | Average reward: 0.625
Step 214/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 214/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 214/467 | Example step 4 | Pass 0 | loss: 0.007486 | Average reward: 0.125
Step 214/467 | Example step 4 | Pass 1 | loss: -0.003085 | Average reward: 0.0
Step 214/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 214/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 214/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 1.0
Step 214/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 1.0
Step 214/467 | Example step 7 | Pass 0 | loss: -0.013164 | Average reward: 0.375
Step 214/467 | Example step 7 | Pass 1 | loss: -0.015714 | Average reward: 0.25
Step 214/467 | Average reward: 0.265625 | Average sequence length: 203.60
Step 215/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 215/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 215/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 215/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 215/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 215/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 215/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 215/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 215/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 215/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 215/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 215/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 215/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 215/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 215/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 215/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 215/467 | Average reward: 0.19921875 | Average sequence length: 234.46
Step 216/467 | Example step 0 | Pass 0 | loss: -0.028106 | Average reward: 0.375
Step 216/467 | Example step 0 | Pass 1 | loss: -0.014920 | Average reward: 0.375
Step 216/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 216/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 216/467 | Example step 2 | Pass 0 | loss: -0.004756 | Average reward: 0.0
Step 216/467 | Example step 2 | Pass 1 | loss: 0.000982 | Average reward: 0.125
Step 216/467 | Example step 3 | Pass 0 | loss: -0.020171 | Average reward: 0.125
Step 216/467 | Example step 3 | Pass 1 | loss: -0.001755 | Average reward: 0.5
Step 216/467 | Example step 4 | Pass 0 | loss: -0.038106 | Average reward: 0.625
Step 216/467 | Example step 4 | Pass 1 | loss: -0.025458 | Average reward: 0.75
Step 216/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 216/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 216/467 | Example step 6 | Pass 0 | loss: -0.003534 | Average reward: 0.0
Step 216/467 | Example step 6 | Pass 1 | loss: -0.001221 | Average reward: 0.125
Step 216/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 216/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 216/467 | Average reward: 0.2109375 | Average sequence length: 213.98
Step 217/467 | Example step 0 | Pass 0 | loss: 0.001940 | Average reward: 1.0
Step 217/467 | Example step 0 | Pass 1 | loss: -0.058207 | Average reward: 0.75
Step 217/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 217/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 217/467 | Example step 2 | Pass 0 | loss: -0.014187 | Average reward: 0.75
Step 217/467 | Example step 2 | Pass 1 | loss: -0.001900 | Average reward: 0.875
Step 217/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 217/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 217/467 | Example step 4 | Pass 0 | loss: -0.005320 | Average reward: 0.125
Step 217/467 | Example step 4 | Pass 1 | loss: -0.006345 | Average reward: 0.125
Step 217/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 217/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 217/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 217/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 217/467 | Example step 7 | Pass 0 | loss: -0.008292 | Average reward: 0.0
Step 217/467 | Example step 7 | Pass 1 | loss: -0.001043 | Average reward: 0.125
Step 217/467 | Average reward: 0.19921875 | Average sequence length: 197.77
Step 218/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 218/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 218/467 | Example step 1 | Pass 0 | loss: -0.007295 | Average reward: 0.25
Step 218/467 | Example step 1 | Pass 1 | loss: -0.012658 | Average reward: 0.0
Step 218/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 218/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 218/467 | Example step 3 | Pass 0 | loss: -0.013624 | Average reward: 0.5
Step 218/467 | Example step 3 | Pass 1 | loss: -0.011508 | Average reward: 0.5
Step 218/467 | Example step 4 | Pass 0 | loss: -0.006806 | Average reward: 0.625
Step 218/467 | Example step 4 | Pass 1 | loss: -0.040141 | Average reward: 0.5
Step 218/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 218/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 218/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 218/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 218/467 | Example step 7 | Pass 0 | loss: 0.000952 | Average reward: 1.0
Step 218/467 | Example step 7 | Pass 1 | loss: -0.023088 | Average reward: 0.875
Step 218/467 | Average reward: 0.2578125 | Average sequence length: 201.41
Step 219/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 219/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 219/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 219/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 219/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 219/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 219/467 | Example step 3 | Pass 0 | loss: -0.004854 | Average reward: 0.25
Step 219/467 | Example step 3 | Pass 1 | loss: -0.010901 | Average reward: 0.0
Step 219/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 219/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 219/467 | Example step 5 | Pass 0 | loss: -0.011038 | Average reward: 0.375
Step 219/467 | Example step 5 | Pass 1 | loss: -0.022785 | Average reward: 0.375
Step 219/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 219/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 219/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 219/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 219/467 | Average reward: 0.0703125 | Average sequence length: 228.59
Step 220/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 220/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 220/467 | Example step 1 | Pass 0 | loss: -0.009523 | Average reward: 0.625
Step 220/467 | Example step 1 | Pass 1 | loss: -0.040471 | Average reward: 0.0
Step 220/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 220/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 220/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 220/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 220/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 220/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 220/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 220/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 220/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 220/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 220/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 220/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 220/467 | Average reward: 0.05078125 | Average sequence length: 217.64
Step 221/467 | Example step 0 | Pass 0 | loss: -0.008987 | Average reward: 0.125
Step 221/467 | Example step 0 | Pass 1 | loss: -0.011834 | Average reward: 0.125
Step 221/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 221/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 221/467 | Example step 2 | Pass 0 | loss: -0.005691 | Average reward: 0.0
Step 221/467 | Example step 2 | Pass 1 | loss: 0.011548 | Average reward: 0.125
Step 221/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 221/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 221/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 221/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 221/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 221/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 221/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 221/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 221/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 221/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 221/467 | Average reward: 0.10546875 | Average sequence length: 227.35
Step 222/467 | Example step 0 | Pass 0 | loss: -0.007470 | Average reward: 0.0
Step 222/467 | Example step 0 | Pass 1 | loss: -0.002218 | Average reward: 0.125
Step 222/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 222/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 222/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 222/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 222/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 222/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 222/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 222/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 222/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 222/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 222/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 222/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 222/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 222/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 222/467 | Average reward: 0.1875 | Average sequence length: 208.77
Step 223/467 | Example step 0 | Pass 0 | loss: 0.004405 | Average reward: 1.0
Step 223/467 | Example step 0 | Pass 1 | loss: -0.044664 | Average reward: 0.75
Step 223/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 223/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 223/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 223/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 223/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 223/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 223/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 223/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 223/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 223/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 223/467 | Example step 6 | Pass 0 | loss: -0.011955 | Average reward: 0.875
Step 223/467 | Example step 6 | Pass 1 | loss: -0.016247 | Average reward: 0.75
Step 223/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 223/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 223/467 | Average reward: 0.16015625 | Average sequence length: 202.58
Step 224/467 | Example step 0 | Pass 0 | loss: -0.007515 | Average reward: 0.25
Step 224/467 | Example step 0 | Pass 1 | loss: -0.015633 | Average reward: 0.0
Step 224/467 | Example step 1 | Pass 0 | loss: -0.010341 | Average reward: 0.875
Step 224/467 | Example step 1 | Pass 1 | loss: -0.041790 | Average reward: 0.625
Step 224/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 224/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 224/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 224/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 224/467 | Example step 4 | Pass 0 | loss: -0.007919 | Average reward: 0.0
Step 224/467 | Example step 4 | Pass 1 | loss: -0.002906 | Average reward: 0.125
Step 224/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 224/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 224/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 224/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 224/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 224/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 224/467 | Average reward: 0.10546875 | Average sequence length: 213.17
Step 225/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 225/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 225/467 | Example step 1 | Pass 0 | loss: -0.007110 | Average reward: 0.0
Step 225/467 | Example step 1 | Pass 1 | loss: -0.003661 | Average reward: 0.125
Step 225/467 | Example step 2 | Pass 0 | loss: -0.004895 | Average reward: 0.125
Step 225/467 | Example step 2 | Pass 1 | loss: -0.005309 | Average reward: 0.125
Step 225/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 225/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 225/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 225/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 225/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 225/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 225/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 225/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 225/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 225/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 225/467 | Average reward: 0.09765625 | Average sequence length: 226.37
Step 226/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 226/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 226/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 226/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 226/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 226/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 226/467 | Example step 3 | Pass 0 | loss: -0.007394 | Average reward: 0.0
Step 226/467 | Example step 3 | Pass 1 | loss: -0.005598 | Average reward: 0.125
Step 226/467 | Example step 4 | Pass 0 | loss: -0.026052 | Average reward: 0.375
Step 226/467 | Example step 4 | Pass 1 | loss: -0.038780 | Average reward: 0.375
Step 226/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 226/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 226/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 226/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 226/467 | Example step 7 | Pass 0 | loss: -0.007998 | Average reward: 0.125
Step 226/467 | Example step 7 | Pass 1 | loss: -0.006103 | Average reward: 0.125
Step 226/467 | Average reward: 0.09765625 | Average sequence length: 194.05
Step 227/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 227/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 227/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 227/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 227/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 227/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 227/467 | Example step 3 | Pass 0 | loss: -0.006511 | Average reward: 0.0
Step 227/467 | Example step 3 | Pass 1 | loss: -0.004046 | Average reward: 0.125
Step 227/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 227/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 227/467 | Example step 5 | Pass 0 | loss: -0.022629 | Average reward: 0.375
Step 227/467 | Example step 5 | Pass 1 | loss: -0.018430 | Average reward: 0.125
Step 227/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 227/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 227/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 227/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 227/467 | Average reward: 0.12890625 | Average sequence length: 232.21
Step 228/467 | Example step 0 | Pass 0 | loss: -0.005863 | Average reward: 0.0
Step 228/467 | Example step 0 | Pass 1 | loss: -0.000848 | Average reward: 0.125
Step 228/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 228/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 228/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 228/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 228/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 228/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 228/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 228/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 228/467 | Example step 5 | Pass 0 | loss: 0.002839 | Average reward: 0.875
Step 228/467 | Example step 5 | Pass 1 | loss: -0.064652 | Average reward: 0.0
Step 228/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 228/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 228/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 1.0
Step 228/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 1.0
Step 228/467 | Average reward: 0.16015625 | Average sequence length: 201.86
Step 229/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 229/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 229/467 | Example step 1 | Pass 0 | loss: -0.005648 | Average reward: 0.125
Step 229/467 | Example step 1 | Pass 1 | loss: -0.009191 | Average reward: 0.0
Step 229/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 229/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 229/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 229/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 229/467 | Example step 4 | Pass 0 | loss: -0.056874 | Average reward: 0.5
Step 229/467 | Example step 4 | Pass 1 | loss: -0.034094 | Average reward: 0.625
Step 229/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 229/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 229/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 229/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 229/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 229/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 229/467 | Average reward: 0.07421875 | Average sequence length: 193.94
Step 230/467 | Example step 0 | Pass 0 | loss: -0.002416 | Average reward: 0.375
Step 230/467 | Example step 0 | Pass 1 | loss: -0.020645 | Average reward: 0.0
Step 230/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 230/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 230/467 | Example step 2 | Pass 0 | loss: -0.000434 | Average reward: 0.25
Step 230/467 | Example step 2 | Pass 1 | loss: -0.019536 | Average reward: 0.0
Step 230/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 230/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 230/467 | Example step 4 | Pass 0 | loss: -0.009773 | Average reward: 0.875
Step 230/467 | Example step 4 | Pass 1 | loss: 0.000485 | Average reward: 1.0
Step 230/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 230/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 230/467 | Example step 6 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 230/467 | Example step 6 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 230/467 | Example step 7 | Pass 0 | loss: -0.016237 | Average reward: 0.0
Step 230/467 | Example step 7 | Pass 1 | loss: -0.003678 | Average reward: 0.25
Step 230/467 | Average reward: 0.1875 | Average sequence length: 208.89
Step 231/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 231/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 231/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 231/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 231/467 | Example step 2 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 231/467 | Example step 2 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 231/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 231/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 231/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 231/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 231/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 231/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 231/467 | Example step 6 | Pass 0 | loss: -0.015253 | Average reward: 0.875
Step 231/467 | Example step 6 | Pass 1 | loss: -0.016797 | Average reward: 0.875
Step 231/467 | Example step 7 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 231/467 | Example step 7 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 231/467 | Average reward: 0.15234375 | Average sequence length: 220.40
Step 232/467 | Example step 0 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 232/467 | Example step 0 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 232/467 | Example step 1 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 232/467 | Example step 1 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 232/467 | Example step 2 | Pass 0 | loss: -0.038119 | Average reward: 0.75
Step 232/467 | Example step 2 | Pass 1 | loss: -0.019394 | Average reward: 0.875
Step 232/467 | Example step 3 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 232/467 | Example step 3 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 232/467 | Example step 4 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 232/467 | Example step 4 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 232/467 | Example step 5 | Pass 0 | loss: -0.000000 | Average reward: 0.0
Step 232/467 | Example step 5 | Pass 1 | loss: -0.000000 | Average reward: 0.0
Step 232/467 | Example step 6 | Pass 0 | loss: -0.063031 | Average reward: 0.5
Step 232/467 | Example step 6 | Pass 1 | loss: -0.027996 | Average reward: 0.75
Step 232/467 | Example step 7 | Pass 0 | loss: -0.022560 | Average reward: 0.5
