Using Master Port: 32023

                                                       █████                █████
                                                      ░░███                ░░███
     ████████    ██████   ████████    ██████   ██████  ░███████    ██████  ███████
    ░░███░░███  ░░░░░███ ░░███░░███  ███░░███ ███░░███ ░███░░███  ░░░░░███░░░███░
     ░███ ░███   ███████  ░███ ░███ ░███ ░███░███ ░░░  ░███ ░███   ███████  ░███
     ░███ ░███  ███░░███  ░███ ░███ ░███ ░███░███  ███ ░███ ░███  ███░░███  ░███ ███
     ████ █████░░████████ ████ █████░░██████ ░░██████  ████ █████░░███████  ░░█████
    ░░░░ ░░░░░  ░░░░░░░░ ░░░░ ░░░░░  ░░░░░░   ░░░░░░  ░░░░ ░░░░░  ░░░░░░░░   ░░░░░
    
Autodetected device type: cuda
GPU: NVIDIA H100 80GB HBM3 | Peak FLOPS (BF16): 9.89e+14
✓ Using Flash Attention 3 (Hopper GPU detected), efficient, new and awesome. 其实用的还是 Flash Attention 2, v2.8.3 版本, 是否有针对 H100 的特定优化待考量.
Vocab size: 32,768
num_layers: 26
model_dim: 1664 (base: 1664, nudge: +0)
num_heads: 13
head_dim: 128
num_kv_heads: 13
Tokens / micro-batch / rank: 8 x 2048 = 16,384
Tokens / micro-batch: 32,768
Total batch size 524,288 => gradient accumulation steps: 16
Scaling weight decay from 0.200000 to 0.042604 for depth 26
Resuming optimization from step 1000
Number of parameters: 1,681,790,292 (scaling: 1,681,790,292)
Estimated FLOPs per token: 6.185320e+09
Calculated number of iterations from target data:param ratio: 54,531
Total number of training tokens: 28,589,948,928
Tokens : Params ratio: 17.00
Total training FLOPs estimate: 1.768380e+20
Scaling the LR for the AdamW parameters ∝1/√(1664/768) = 0.679366
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([32768, 1664]), sliced=True
AdamW: 1 param of shape torch.Size([26]), sliced=False
AdamW: 1 param of shape torch.Size([26]), sliced=False
Muon: 13 params of shape torch.Size([13, 32]), chunk_size=7
Muon: 104 params of shape torch.Size([1664, 1664]), chunk_size=52
Muon: 26 params of shape torch.Size([1664, 6656]), chunk_size=13
Muon: 26 params of shape torch.Size([6656, 1664]), chunk_size=13
Step 01000 | Validation bpb: 0.920013
step 01000/54531 (1.83%) | loss: 2.991695 | lrm: 1.00 | dt: 80338.86ms | tok/sec: 6,525 | mfu: 2.04 | epoch: 1 | total time: 61.46m | eta: 3323.4m
step 08698/54531 (15.95%) | loss: 2.679539 | lrm: 1.00 | dt: 3576.11ms | tok/sec: 146,608 | mfu: 45.85 | epoch: 1 | total time: 522.44m | eta: 2756.1m
step 08699/54531 (15.95%) | loss: 2.672218 | lrm: 1.00 | dt: 3570.01ms | tok/sec: 146,858 | mfu: 45.92 | epoch: 1 | total time: 522.50m | eta: 2756.1m
step 08700/54531 (15.95%) | loss: 2.676648 | lrm: 1.00 | dt: 3564.13ms | tok/sec: 147,101 | mfu: 46.00 | epoch: 1 | total time: 522.56m | eta: 2756.0m
step 08701/54531 (15.96%) | loss: 2.674828 | lrm: 1.00 | dt: 3569.20ms | tok/sec: 146,892 | mfu: 45.93 | epoch: 1 | total time: 522.62m | eta: 2755.9m
step 08702/54531 (15.96%) | loss: 2.701825 | lrm: 1.00 | dt: 3567.13ms | tok/sec: 146,977 | mfu: 45.96 | epoch: 1 | total time: 522.68m | eta: 2755.9m
step 08703/54531 (15.96%) | loss: 2.718019 | lrm: 1.00 | dt: 3577.08ms | tok/sec: 146,568 | mfu: 45.83 | epoch: 1 | total time: 522.74m | eta: 2755.8m
step 08704/54531 (15.96%) | loss: 2.711830 | lrm: 1.00 | dt: 3579.23ms | tok/sec: 146,480 | mfu: 45.81 | epoch: 1 | total time: 522.80m | eta: 2755.7m
step 08705/54531 (15.96%) | loss: 2.690511 | lrm: 1.00 | dt: 3581.83ms | tok/sec: 146,374 | mfu: 45.77 | epoch: 1 | total time: 522.86m | eta: 2755.7m
step 08706/54531 (15.97%) | loss: 2.691581 | lrm: 1.00 | dt: 3570.37ms | tok/sec: 146,844 | mfu: 45.92 | epoch: 1 | total time: 522.92m | eta: 2755.6m
step 08707/54531 (15.97%) | loss: 2.670260 | lrm: 1.00 | dt: 3577.01ms | tok/sec: 146,571 | mfu: 45.83 | epoch: 1 | total time: 522.98m | eta: 2755.6m
step 08708/54531 (15.97%) | loss: 2.663721 | lrm: 1.00 | dt: 3601.78ms | tok/sec: 145,563 | mfu: 45.52 | epoch: 1 | total time: 523.04m | eta: 2755.5m
step 08709/54531 (15.97%) | loss: 2.660427 | lrm: 1.00 | dt: 3578.02ms | tok/sec: 146,530 | mfu: 45.82 | epoch: 1 | total time: 523.10m | eta: 2755.4m
step 08710/54531 (15.97%) | loss: 2.652642 | lrm: 1.00 | dt: 3578.85ms | tok/sec: 146,496 | mfu: 45.81 | epoch: 1 | total time: 523.16m | eta: 2755.4m
step 08711/54531 (15.97%) | loss: 2.654797 | lrm: 1.00 | dt: 3579.09ms | tok/sec: 146,486 | mfu: 45.81 | epoch: 1 | total time: 523.22m | eta: 2755.3m
step 08712/54531 (15.98%) | loss: 2.669020 | lrm: 1.00 | dt: 3583.04ms | tok/sec: 146,324 | mfu: 45.76 | epoch: 1 | total time: 523.28m | eta: 2755.2m
step 08713/54531 (15.98%) | loss: 2.694844 | lrm: 1.00 | dt: 3572.83ms | tok/sec: 146,743 | mfu: 45.89 | epoch: 1 | total time: 523.34m | eta: 2755.2m
step 08714/54531 (15.98%) | loss: 2.694237 | lrm: 1.00 | dt: 3581.59ms | tok/sec: 146,383 | mfu: 45.78 | epoch: 1 | total time: 523.40m | eta: 2755.1m
step 08715/54531 (15.98%) | loss: 2.680418 | lrm: 1.00 | dt: 3580.19ms | tok/sec: 146,441 | mfu: 45.79 | epoch: 1 | total time: 523.46m | eta: 2755.1m
step 08716/54531 (15.98%) | loss: 2.685275 | lrm: 1.00 | dt: 3579.38ms | tok/sec: 146,474 | mfu: 45.80 | epoch: 1 | total time: 523.52m | eta: 2755.0m
step 08717/54531 (15.99%) | loss: 2.667029 | lrm: 1.00 | dt: 3571.42ms | tok/sec: 146,801 | mfu: 45.91 | epoch: 1 | total time: 523.58m | eta: 2754.9m
step 08718/54531 (15.99%) | loss: 2.656590 | lrm: 1.00 | dt: 3570.53ms | tok/sec: 146,837 | mfu: 45.92 | epoch: 1 | total time: 523.64m | eta: 2754.9m
step 08719/54531 (15.99%) | loss: 2.647807 | lrm: 1.00 | dt: 3576.00ms | tok/sec: 146,613 | mfu: 45.85 | epoch: 1 | total time: 523.70m | eta: 2754.8m
step 08720/54531 (15.99%) | loss: 2.651773 | lrm: 1.00 | dt: 3568.19ms | tok/sec: 146,933 | mfu: 45.95 | epoch: 1 | total time: 523.76m | eta: 2754.7m
step 08721/54531 (15.99%) | loss: 2.678154 | lrm: 1.00 | dt: 3591.47ms | tok/sec: 145,981 | mfu: 45.65 | epoch: 1 | total time: 523.81m | eta: 2754.7m
step 08722/54531 (15.99%) | loss: 2.674205 | lrm: 1.00 | dt: 3571.10ms | tok/sec: 146,814 | mfu: 45.91 | epoch: 1 | total time: 523.87m | eta: 2754.6m
step 08723/54531 (16.00%) | loss: 2.665258 | lrm: 1.00 | dt: 4179.56ms | tok/sec: 125,441 | mfu: 39.23 | epoch: 1 | total time: 523.94m | eta: 2754.6m
step 08724/54531 (16.00%) | loss: 2.663946 | lrm: 1.00 | dt: 3583.35ms | tok/sec: 146,312 | mfu: 45.75 | epoch: 1 | total time: 524.00m | eta: 2754.5m
step 08725/54531 (16.00%) | loss: 2.675735 | lrm: 1.00 | dt: 3565.66ms | tok/sec: 147,038 | mfu: 45.98 | epoch: 1 | total time: 524.06m | eta: 2754.5m
step 08726/54531 (16.00%) | loss: 2.680610 | lrm: 1.00 | dt: 3577.31ms | tok/sec: 146,559 | mfu: 45.83 | epoch: 1 | total time: 524.12m | eta: 2754.4m
step 08727/54531 (16.00%) | loss: 2.679328 | lrm: 1.00 | dt: 3578.76ms | tok/sec: 146,499 | mfu: 45.81 | epoch: 1 | total time: 524.18m | eta: 2754.3m
step 08728/54531 (16.01%) | loss: 2.677307 | lrm: 1.00 | dt: 3586.72ms | tok/sec: 146,174 | mfu: 45.71 | epoch: 1 | total time: 524.24m | eta: 2754.3m
step 08729/54531 (16.01%) | loss: 2.687507 | lrm: 1.00 | dt: 3589.82ms | tok/sec: 146,048 | mfu: 45.67 | epoch: 1 | total time: 524.30m | eta: 2754.2m
step 08730/54531 (16.01%) | loss: 2.691520 | lrm: 1.00 | dt: 3581.89ms | tok/sec: 146,372 | mfu: 45.77 | epoch: 1 | total time: 524.36m | eta: 2754.2m
step 08731/54531 (16.01%) | loss: 2.699403 | lrm: 1.00 | dt: 3580.35ms | tok/sec: 146,434 | mfu: 45.79 | epoch: 1 | total time: 524.42m | eta: 2754.1m
step 08732/54531 (16.01%) | loss: 2.677386 | lrm: 1.00 | dt: 3577.34ms | tok/sec: 146,557 | mfu: 45.83 | epoch: 1 | total time: 524.48m | eta: 2754.0m
step 08733/54531 (16.01%) | loss: 2.661486 | lrm: 1.00 | dt: 3580.66ms | tok/sec: 146,422 | mfu: 45.79 | epoch: 1 | total time: 524.54m | eta: 2754.0m
step 08734/54531 (16.02%) | loss: 2.646708 | lrm: 1.00 | dt: 3580.38ms | tok/sec: 146,433 | mfu: 45.79 | epoch: 1 | total time: 524.60m | eta: 2753.9m
step 08735/54531 (16.02%) | loss: 2.672420 | lrm: 1.00 | dt: 3578.34ms | tok/sec: 146,517 | mfu: 45.82 | epoch: 1 | total time: 524.66m | eta: 2753.8m
step 08736/54531 (16.02%) | loss: 2.678688 | lrm: 1.00 | dt: 3578.01ms | tok/sec: 146,530 | mfu: 45.82 | epoch: 1 | total time: 524.72m | eta: 2753.8m
step 08737/54531 (16.02%) | loss: 2.679890 | lrm: 1.00 | dt: 3581.41ms | tok/sec: 146,391 | mfu: 45.78 | epoch: 1 | total time: 524.78m | eta: 2753.7m
step 08738/54531 (16.02%) | loss: 2.681237 | lrm: 1.00 | dt: 3577.21ms | tok/sec: 146,563 | mfu: 45.83 | epoch: 1 | total time: 524.84m | eta: 2753.7m
step 08739/54531 (16.03%) | loss: 2.675021 | lrm: 1.00 | dt: 3581.28ms | tok/sec: 146,396 | mfu: 45.78 | epoch: 1 | total time: 524.90m | eta: 2753.6m
step 08740/54531 (16.03%) | loss: 2.678026 | lrm: 1.00 | dt: 3577.57ms | tok/sec: 146,548 | mfu: 45.83 | epoch: 1 | total time: 524.96m | eta: 2753.5m
step 08741/54531 (16.03%) | loss: 2.674329 | lrm: 1.00 | dt: 3580.24ms | tok/sec: 146,439 | mfu: 45.79 | epoch: 1 | total time: 525.02m | eta: 2753.5m
step 08742/54531 (16.03%) | loss: 2.674143 | lrm: 1.00 | dt: 3579.93ms | tok/sec: 146,451 | mfu: 45.80 | epoch: 1 | total time: 525.08m | eta: 2753.4m
step 08743/54531 (16.03%) | loss: 2.688042 | lrm: 1.00 | dt: 3579.45ms | tok/sec: 146,471 | mfu: 45.80 | epoch: 1 | total time: 525.14m | eta: 2753.3m
step 08744/54531 (16.03%) | loss: 2.687018 | lrm: 1.00 | dt: 3581.97ms | tok/sec: 146,368 | mfu: 45.77 | epoch: 1 | total time: 525.20m | eta: 2753.3m
step 08745/54531 (16.04%) | loss: 2.686673 | lrm: 1.00 | dt: 3576.76ms | tok/sec: 146,581 | mfu: 45.84 | epoch: 1 | total time: 525.26m | eta: 2753.2m
step 08746/54531 (16.04%) | loss: 2.673701 | lrm: 1.00 | dt: 3582.83ms | tok/sec: 146,333 | mfu: 45.76 | epoch: 1 | total time: 525.32m | eta: 2753.2m
step 08747/54531 (16.04%) | loss: 2.663349 | lrm: 1.00 | dt: 3577.20ms | tok/sec: 146,563 | mfu: 45.83 | epoch: 1 | total time: 525.38m | eta: 2753.1m
step 08748/54531 (16.04%) | loss: 2.650779 | lrm: 1.00 | dt: 3639.60ms | tok/sec: 144,050 | mfu: 45.05 | epoch: 1 | total time: 525.44m | eta: 2753.0m
step 08749/54531 (16.04%) | loss: 2.661330 | lrm: 1.00 | dt: 3576.68ms | tok/sec: 146,585 | mfu: 45.84 | epoch: 1 | total time: 525.50m | eta: 2753.0m
step 08750/54531 (16.05%) | loss: 2.671244 | lrm: 1.00 | dt: 3578.71ms | tok/sec: 146,501 | mfu: 45.81 | epoch: 1 | total time: 525.56m | eta: 2752.9m
step 08751/54531 (16.05%) | loss: 2.713326 | lrm: 1.00 | dt: 3579.93ms | tok/sec: 146,452 | mfu: 45.80 | epoch: 1 | total time: 525.62m | eta: 2752.9m
step 08752/54531 (16.05%) | loss: 2.726280 | lrm: 1.00 | dt: 3578.24ms | tok/sec: 146,521 | mfu: 45.82 | epoch: 1 | total time: 525.68m | eta: 2752.8m
step 08753/54531 (16.05%) | loss: 2.710826 | lrm: 1.00 | dt: 3580.16ms | tok/sec: 146,442 | mfu: 45.79 | epoch: 1 | total time: 525.73m | eta: 2752.7m
step 08754/54531 (16.05%) | loss: 2.712096 | lrm: 1.00 | dt: 3580.80ms | tok/sec: 146,416 | mfu: 45.79 | epoch: 1 | total time: 525.79m | eta: 2752.7m
step 08755/54531 (16.06%) | loss: 2.731438 | lrm: 1.00 | dt: 3578.19ms | tok/sec: 146,523 | mfu: 45.82 | epoch: 1 | total time: 525.85m | eta: 2752.6m
step 08756/54531 (16.06%) | loss: 2.722337 | lrm: 1.00 | dt: 3579.83ms | tok/sec: 146,456 | mfu: 45.80 | epoch: 1 | total time: 525.91m | eta: 2752.5m
step 08757/54531 (16.06%) | loss: 2.707020 | lrm: 1.00 | dt: 3605.28ms | tok/sec: 145,422 | mfu: 45.47 | epoch: 1 | total time: 525.97m | eta: 2752.5m
step 08758/54531 (16.06%) | loss: 2.690703 | lrm: 1.00 | dt: 3576.75ms | tok/sec: 146,582 | mfu: 45.84 | epoch: 1 | total time: 526.03m | eta: 2752.4m
step 08759/54531 (16.06%) | loss: 2.693896 | lrm: 1.00 | dt: 3575.12ms | tok/sec: 146,649 | mfu: 45.86 | epoch: 1 | total time: 526.09m | eta: 2752.4m
step 08760/54531 (16.06%) | loss: 2.703417 | lrm: 1.00 | dt: 3578.95ms | tok/sec: 146,492 | mfu: 45.81 | epoch: 1 | total time: 526.15m | eta: 2752.3m
step 08761/54531 (16.07%) | loss: 2.712929 | lrm: 1.00 | dt: 3578.45ms | tok/sec: 146,512 | mfu: 45.82 | epoch: 1 | total time: 526.21m | eta: 2752.2m
step 08762/54531 (16.07%) | loss: 2.697821 | lrm: 1.00 | dt: 3582.89ms | tok/sec: 146,331 | mfu: 45.76 | epoch: 1 | total time: 526.27m | eta: 2752.2m
step 08763/54531 (16.07%) | loss: 2.678661 | lrm: 1.00 | dt: 3578.72ms | tok/sec: 146,501 | mfu: 45.81 | epoch: 1 | total time: 526.33m | eta: 2752.1m
step 08764/54531 (16.07%) | loss: 2.685277 | lrm: 1.00 | dt: 3576.93ms | tok/sec: 146,574 | mfu: 45.83 | epoch: 1 | total time: 526.39m | eta: 2752.0m
step 08765/54531 (16.07%) | loss: 2.679315 | lrm: 1.00 | dt: 3583.51ms | tok/sec: 146,305 | mfu: 45.75 | epoch: 1 | total time: 526.45m | eta: 2752.0m
step 08766/54531 (16.08%) | loss: 2.688453 | lrm: 1.00 | dt: 3581.65ms | tok/sec: 146,381 | mfu: 45.77 | epoch: 1 | total time: 526.51m | eta: 2751.9m
step 08767/54531 (16.08%) | loss: 2.681296 | lrm: 1.00 | dt: 3619.59ms | tok/sec: 144,847 | mfu: 45.29 | epoch: 1 | total time: 526.57m | eta: 2751.9m
step 08768/54531 (16.08%) | loss: 2.652912 | lrm: 1.00 | dt: 3585.23ms | tok/sec: 146,235 | mfu: 45.73 | epoch: 1 | total time: 526.63m | eta: 2751.8m
step 08769/54531 (16.08%) | loss: 2.652993 | lrm: 1.00 | dt: 3578.24ms | tok/sec: 146,521 | mfu: 45.82 | epoch: 1 | total time: 526.69m | eta: 2751.7m
step 08770/54531 (16.08%) | loss: 2.669239 | lrm: 1.00 | dt: 3579.72ms | tok/sec: 146,460 | mfu: 45.80 | epoch: 1 | total time: 526.75m | eta: 2751.7m
step 08771/54531 (16.08%) | loss: 2.676875 | lrm: 1.00 | dt: 3576.10ms | tok/sec: 146,608 | mfu: 45.85 | epoch: 1 | total time: 526.81m | eta: 2751.6m
step 08772/54531 (16.09%) | loss: 2.659680 | lrm: 1.00 | dt: 3586.16ms | tok/sec: 146,197 | mfu: 45.72 | epoch: 1 | total time: 526.87m | eta: 2751.5m
step 08773/54531 (16.09%) | loss: 2.656069 | lrm: 1.00 | dt: 3587.89ms | tok/sec: 146,127 | mfu: 45.69 | epoch: 1 | total time: 526.93m | eta: 2751.5m
step 08774/54531 (16.09%) | loss: 2.667262 | lrm: 1.00 | dt: 3576.43ms | tok/sec: 146,595 | mfu: 45.84 | epoch: 1 | total time: 526.99m | eta: 2751.4m
step 08775/54531 (16.09%) | loss: 2.656396 | lrm: 1.00 | dt: 3598.16ms | tok/sec: 145,709 | mfu: 45.56 | epoch: 1 | total time: 527.05m | eta: 2751.4m
step 08776/54531 (16.09%) | loss: 2.651180 | lrm: 1.00 | dt: 3576.23ms | tok/sec: 146,603 | mfu: 45.84 | epoch: 1 | total time: 527.11m | eta: 2751.3m
step 08777/54531 (16.10%) | loss: 2.639813 | lrm: 1.00 | dt: 3584.08ms | tok/sec: 146,282 | mfu: 45.74 | epoch: 1 | total time: 527.17m | eta: 2751.2m
step 08778/54531 (16.10%) | loss: 2.642561 | lrm: 1.00 | dt: 3583.39ms | tok/sec: 146,310 | mfu: 45.75 | epoch: 1 | total time: 527.23m | eta: 2751.2m
step 08779/54531 (16.10%) | loss: 2.645380 | lrm: 1.00 | dt: 3577.82ms | tok/sec: 146,538 | mfu: 45.82 | epoch: 1 | total time: 527.29m | eta: 2751.1m
step 08780/54531 (16.10%) | loss: 2.652796 | lrm: 1.00 | dt: 3580.86ms | tok/sec: 146,413 | mfu: 45.78 | epoch: 1 | total time: 527.35m | eta: 2751.0m
step 08781/54531 (16.10%) | loss: 2.649256 | lrm: 1.00 | dt: 3581.39ms | tok/sec: 146,392 | mfu: 45.78 | epoch: 1 | total time: 527.41m | eta: 2751.0m
step 08782/54531 (16.10%) | loss: 2.666795 | lrm: 1.00 | dt: 3590.91ms | tok/sec: 146,004 | mfu: 45.66 | epoch: 1 | total time: 527.47m | eta: 2750.9m
step 08783/54531 (16.11%) | loss: 2.668023 | lrm: 1.00 | dt: 3634.28ms | tok/sec: 144,261 | mfu: 45.11 | epoch: 1 | total time: 527.53m | eta: 2750.9m
step 08784/54531 (16.11%) | loss: 2.687311 | lrm: 1.00 | dt: 3601.99ms | tok/sec: 145,555 | mfu: 45.52 | epoch: 1 | total time: 527.59m | eta: 2750.8m
step 08785/54531 (16.11%) | loss: 2.671671 | lrm: 1.00 | dt: 3584.56ms | tok/sec: 146,262 | mfu: 45.74 | epoch: 1 | total time: 527.65m | eta: 2750.7m
step 08786/54531 (16.11%) | loss: 2.682671 | lrm: 1.00 | dt: 3581.23ms | tok/sec: 146,398 | mfu: 45.78 | epoch: 1 | total time: 527.71m | eta: 2750.7m
step 08787/54531 (16.11%) | loss: 2.693068 | lrm: 1.00 | dt: 3576.72ms | tok/sec: 146,583 | mfu: 45.84 | epoch: 1 | total time: 527.77m | eta: 2750.6m
step 08788/54531 (16.12%) | loss: 2.686877 | lrm: 1.00 | dt: 3580.55ms | tok/sec: 146,426 | mfu: 45.79 | epoch: 1 | total time: 527.83m | eta: 2750.6m
step 08789/54531 (16.12%) | loss: 2.658933 | lrm: 1.00 | dt: 3575.91ms | tok/sec: 146,616 | mfu: 45.85 | epoch: 1 | total time: 527.89m | eta: 2750.5m
step 08790/54531 (16.12%) | loss: 2.656051 | lrm: 1.00 | dt: 3582.55ms | tok/sec: 146,345 | mfu: 45.76 | epoch: 1 | total time: 527.95m | eta: 2750.4m
step 08791/54531 (16.12%) | loss: 2.667339 | lrm: 1.00 | dt: 3597.06ms | tok/sec: 145,754 | mfu: 45.58 | epoch: 1 | total time: 528.01m | eta: 2750.4m
step 08792/54531 (16.12%) | loss: 2.688235 | lrm: 1.00 | dt: 3580.11ms | tok/sec: 146,444 | mfu: 45.79 | epoch: 1 | total time: 528.07m | eta: 2750.3m
step 08793/54531 (16.12%) | loss: 2.687125 | lrm: 1.00 | dt: 3578.48ms | tok/sec: 146,511 | mfu: 45.81 | epoch: 1 | total time: 528.12m | eta: 2750.2m
step 08794/54531 (16.13%) | loss: 2.698945 | lrm: 1.00 | dt: 3578.98ms | tok/sec: 146,490 | mfu: 45.81 | epoch: 1 | total time: 528.18m | eta: 2750.2m
step 08795/54531 (16.13%) | loss: 2.689658 | lrm: 1.00 | dt: 3579.91ms | tok/sec: 146,452 | mfu: 45.80 | epoch: 1 | total time: 528.24m | eta: 2750.1m
step 08796/54531 (16.13%) | loss: 2.686530 | lrm: 1.00 | dt: 3589.58ms | tok/sec: 146,058 | mfu: 45.67 | epoch: 1 | total time: 528.30m | eta: 2750.1m
step 08797/54531 (16.13%) | loss: 2.673523 | lrm: 1.00 | dt: 3580.87ms | tok/sec: 146,413 | mfu: 45.78 | epoch: 1 | total time: 528.36m | eta: 2750.0m
step 08798/54531 (16.13%) | loss: 2.668539 | lrm: 1.00 | dt: 3576.92ms | tok/sec: 146,575 | mfu: 45.83 | epoch: 1 | total time: 528.42m | eta: 2749.9m
step 08799/54531 (16.14%) | loss: 2.663152 | lrm: 1.00 | dt: 3573.66ms | tok/sec: 146,708 | mfu: 45.88 | epoch: 1 | total time: 528.48m | eta: 2749.9m
Step 08800 | Validation bpb: 0.819668
step 08800/54531 (16.14%) | loss: 2.661295 | lrm: 1.00 | dt: 3848.53ms | tok/sec: 136,230 | mfu: 42.60 | epoch: 1 | total time: 528.55m | eta: 2749.8m
step 08801/54531 (16.14%) | loss: 2.640092 | lrm: 1.00 | dt: 3989.90ms | tok/sec: 131,403 | mfu: 41.09 | epoch: 1 | total time: 528.61m | eta: 2749.8m
step 08802/54531 (16.14%) | loss: 2.632387 | lrm: 1.00 | dt: 3639.75ms | tok/sec: 144,045 | mfu: 45.04 | epoch: 1 | total time: 528.67m | eta: 2749.7m
step 08803/54531 (16.14%) | loss: 2.646812 | lrm: 1.00 | dt: 3567.94ms | tok/sec: 146,944 | mfu: 45.95 | epoch: 1 | total time: 528.73m | eta: 2749.7m
step 08804/54531 (16.14%) | loss: 2.649986 | lrm: 1.00 | dt: 3559.25ms | tok/sec: 147,302 | mfu: 46.06 | epoch: 1 | total time: 528.79m | eta: 2749.6m
step 08805/54531 (16.15%) | loss: 2.669242 | lrm: 1.00 | dt: 3577.97ms | tok/sec: 146,532 | mfu: 45.82 | epoch: 1 | total time: 528.85m | eta: 2749.6m
step 08806/54531 (16.15%) | loss: 2.669834 | lrm: 1.00 | dt: 3568.79ms | tok/sec: 146,909 | mfu: 45.94 | epoch: 1 | total time: 528.91m | eta: 2749.5m
step 08807/54531 (16.15%) | loss: 2.664159 | lrm: 1.00 | dt: 3568.76ms | tok/sec: 146,910 | mfu: 45.94 | epoch: 1 | total time: 528.97m | eta: 2749.4m
step 08808/54531 (16.15%) | loss: 2.665129 | lrm: 1.00 | dt: 3574.57ms | tok/sec: 146,671 | mfu: 45.87 | epoch: 1 | total time: 529.03m | eta: 2749.4m
step 08809/54531 (16.15%) | loss: 2.677272 | lrm: 1.00 | dt: 3569.79ms | tok/sec: 146,868 | mfu: 45.93 | epoch: 1 | total time: 529.09m | eta: 2749.3m
step 08810/54531 (16.16%) | loss: 2.657268 | lrm: 1.00 | dt: 3595.87ms | tok/sec: 145,802 | mfu: 45.59 | epoch: 1 | total time: 529.15m | eta: 2749.2m
step 08811/54531 (16.16%) | loss: 2.645709 | lrm: 1.00 | dt: 3583.32ms | tok/sec: 146,313 | mfu: 45.75 | epoch: 1 | total time: 529.21m | eta: 2749.2m
step 08812/54531 (16.16%) | loss: 2.678405 | lrm: 1.00 | dt: 3567.89ms | tok/sec: 146,946 | mfu: 45.95 | epoch: 1 | total time: 529.27m | eta: 2749.1m
step 08813/54531 (16.16%) | loss: 2.663061 | lrm: 1.00 | dt: 3568.48ms | tok/sec: 146,921 | mfu: 45.94 | epoch: 1 | total time: 529.33m | eta: 2749.0m
step 08814/54531 (16.16%) | loss: 2.664078 | lrm: 1.00 | dt: 3589.39ms | tok/sec: 146,065 | mfu: 45.68 | epoch: 1 | total time: 529.39m | eta: 2749.0m
step 08815/54531 (16.17%) | loss: 2.671718 | lrm: 1.00 | dt: 3566.94ms | tok/sec: 146,985 | mfu: 45.96 | epoch: 1 | total time: 529.45m | eta: 2748.9m
step 08816/54531 (16.17%) | loss: 2.668499 | lrm: 1.00 | dt: 3581.01ms | tok/sec: 146,407 | mfu: 45.78 | epoch: 1 | total time: 529.51m | eta: 2748.9m
step 08817/54531 (16.17%) | loss: 2.702438 | lrm: 1.00 | dt: 3571.18ms | tok/sec: 146,810 | mfu: 45.91 | epoch: 1 | total time: 529.57m | eta: 2748.8m
step 08818/54531 (16.17%) | loss: 2.713182 | lrm: 1.00 | dt: 3578.15ms | tok/sec: 146,524 | mfu: 45.82 | epoch: 1 | total time: 529.63m | eta: 2748.7m
step 08819/54531 (16.17%) | loss: 2.713427 | lrm: 1.00 | dt: 3571.76ms | tok/sec: 146,786 | mfu: 45.90 | epoch: 1 | total time: 529.69m | eta: 2748.7m
step 08820/54531 (16.17%) | loss: 2.706807 | lrm: 1.00 | dt: 4316.13ms | tok/sec: 121,471 | mfu: 37.98 | epoch: 1 | total time: 529.76m | eta: 2748.7m
step 08821/54531 (16.18%) | loss: 2.708243 | lrm: 1.00 | dt: 3564.08ms | tok/sec: 147,103 | mfu: 46.00 | epoch: 1 | total time: 529.82m | eta: 2748.6m
step 08822/54531 (16.18%) | loss: 2.695189 | lrm: 1.00 | dt: 3576.81ms | tok/sec: 146,579 | mfu: 45.84 | epoch: 1 | total time: 529.88m | eta: 2748.5m
step 08823/54531 (16.18%) | loss: 2.697248 | lrm: 1.00 | dt: 3572.97ms | tok/sec: 146,737 | mfu: 45.89 | epoch: 1 | total time: 529.94m | eta: 2748.5m
step 08824/54531 (16.18%) | loss: 2.682476 | lrm: 1.00 | dt: 3577.35ms | tok/sec: 146,557 | mfu: 45.83 | epoch: 1 | total time: 530.00m | eta: 2748.4m
step 08825/54531 (16.18%) | loss: 2.669887 | lrm: 1.00 | dt: 3568.87ms | tok/sec: 146,905 | mfu: 45.94 | epoch: 1 | total time: 530.06m | eta: 2748.4m
step 08826/54531 (16.19%) | loss: 2.666907 | lrm: 1.00 | dt: 3574.68ms | tok/sec: 146,667 | mfu: 45.86 | epoch: 1 | total time: 530.12m | eta: 2748.3m
step 08827/54531 (16.19%) | loss: 2.661778 | lrm: 1.00 | dt: 3581.12ms | tok/sec: 146,403 | mfu: 45.78 | epoch: 1 | total time: 530.18m | eta: 2748.2m
